sid	text
LeadershipAbi.text	透過攻擊敵人以及觀察戰鬥，判官會自動地晉升附近裝甲兵成為精銳狀態。精銳裝甲兵對目標造成兩倍傷害的機率增加。
LeechAbi.name	吸能
LeechAbi.text	石鬼有[stat:drain_psi_chance]%機率在每次攻擊時從目標竊取最多[stat:drain_psi_amount]點能量並且把相同總數的能量給予附近所有友軍單位。
LifeLeechAbi.name	生命吸收
LifeLeechAbi.text	每次攻擊，操弄者從它的目標吸取[stat:damage]點生命並且散佈治療附近所有結盟單位。
LongRangeAbi.name	長射程
LongRangeAbi.text	仲裁者可造成極大的傷害，不過只有在他最大射程才能發揮效力。從近距離攻擊會大幅地將低他的傷害。
NanofixAbi.name	奈米修復
NanofixAbi.text	創造一波奈米粒子，立刻維修一台機器[stat:nano_fix_heal]生命點數。
OverchargeAbi.name	超載射擊
OverchargeAbi.text	建築師有[stat:overcharge_chance]%機率使出一種以能源為基礎的閃電而非他的正常攻擊，對目標造成兩倍傷害。同時，這種超載閃電會在受影響目標周圍產生地獄新星，造成小區域內所敵人一半的傷害並且震懾他們[stat:overcharge_stun_duration]秒。
OverseerChargingFieldAbi.name	充能力場
OverseerChargingFieldAbi.text	能量監督的靈光每[stat:charging_field_tick]可恢復附近所有結盟單位[stat:charging_field_psi_perc]%能量。
OverseerPlasmaShieldAbi.name	電漿護盾
OverseerPlasmaShieldAbi.text	當監督受到攻擊時會自動啟動一道強大的護盾。這道電漿護盾的耐久度為[stat:shield_hull]、充能率為[stat:shield_regen]、有[stat:shield_fullabsorbchance]%機率完全偏轉攻擊，並且可吸收[stat:shield_percentabsorbtion]%.傷害。
PlasmaShieldAbi.name	電漿護盾
PlasmaShieldAbi.text	當大師收到攻擊時會自動啟動一道強大的護盾。這道電漿護盾的耐久度為[stat:shield_hull]、充能率為 [stat:shield_regen]、有[stat:shield_fullabsorbchance]%機率完全偏轉攻擊，並且[stat:shield_percentabsorbtion]%點數傷害。
PowerLeakAbi.name	能量滲漏
PowerLeakAbi.text	迅變者的預設攻擊有[power_leak_chance]%機率減少敵人的能量達[power_leak_drain]%。
PyroblastAbi.name	火焰爆破
PyroblastAbi.text	祭司長有[stat:pyrowave_chance]%機率在每次攻擊時發出強大的火焰波，傷害最多兩個額外目標。
RepairDronesAbi.name	維修機器人
RepairDronesAbi.text	啟動機器人維修建築師以及附近的盟軍機器。
Shaman.abilities.DrainLife.name	吸取生命
Shaman.abilities.DrainLife.text	薩滿有[stat:drain_life_chance]%機率對他目前的目標造成[stat:damage]點傷害並且在圍繞他的小區域內醫療所有活著的友軍單位[stat:shift_stun_duration]秒。
ShiftAbi.name	移形
ShiftAbi.text	戰鬥時，守護者能使用她的力量移形通過次元，移到她自己到目標周圍。這種移形可造成兩倍傷害並且震懾目標[stat:shift_stun_duration]。
Shifter.abilities.CloneShieldAbi.name	錐形護盾
Shifter.abilities.CloneShieldAbi.text	當迅變者受到攻擊時會自動啟動錐形護盾。它的耐久度為[stat:shield_hull]、充能率為[stat:shield_regen]、有[stat:shield_fullabsorbchance]%機率完全偏轉攻擊，並且可吸收[stat:shield_percentabsorbtion]%傷害。同時，每次錐形護盾完全地偏轉過來的攻擊時，它會複製並且保護附近一個隨機的崔薩特或崔泰克。
Sorcerer.abilities.ChillAbi.name	寒氣
Sorcerer.abilities.ChillAbi.text	術士的預設攻擊可遲滯他的目標達[stat:chill_perc]%，持續時間 [stat:chill_duration]秒。
SurgeonAbilities.FirstAid.name	急救
SurgeonAbilities.FirstAid.text	醫生會在一般規模範圍內自動治療受傷單位，恢復[stat:bandage_amount]生命點數並且移除一項有害效果。右擊點選一位友軍目標來標示醫生跟隨著它並且特別關注它的生命點數。
Trisat.abilities.FrenzyAbi.name	狂熱
Trisat.abilities.FrenzyAbi.text	崔薩特每次造成[stat:frenzy_threshold]傷害後會陷入狂熱狀態，增加它的裝甲[stat:frenzy_armor] 以及它的傷害[stat:frenzy_damage]%。這種有利效果最多可累積3次，但是如果崔薩特在[stat:frenzy_duration]秒沒有擊中任何敵人，此效果會消退。
Trisat.abilities.ParalyzingFieldAbi.name	麻痺力場
Trisat.abilities.ParalyzingFieldAbi.text	崔薩特可遲滯附近所有有機體敵人達[stat:paralyzing_field_speed_reduction_perc]%。
TrooperAbilities.Grenade.name	投擲榴彈
TrooperAbilities.Grenade.text	裝甲兵有[stat:throw_grenade_chance]%機會在每次攻擊時對他的目標投擲爆破榴彈。榴彈可在小區域內造成 [stat:grenade_damage]傷害。然而，如果榴彈有可能傷害到友軍單位，裝甲兵就不會使用這項能力。
UnholyAuraAbi.name	邪光
UnholyAuraAbi.text	石鬼維持與地底世界的聯繫，每[stat:unholy_aura_interval]秒可治療所有附近所有地底世界生物（石鬼、古代幽靈、嗥叫驚懼獸、靈魂蠕蟲）[stat:unholy_aura_heal]生命點數。
Warrior.abilities.SharpShooterAbi.name	神射手
Warrior.abilities.SharpShooterAbi.text	戰士在最大射程射擊時非常有效力。然而，如果被迫進入短距離戰鬥，他很快地會失去效力。
WhirlwindAbi.name	旋風擊
WhirlwindAbi.text	戰鬥時，守護者有[stat:whirlwind_chance]%機率使出一種特殊攻擊，對所有鄰近目標造成傷害。
Worker.abilities.RepairAbi.name	維修建築物
Worker.abilities.RepairAbi.text	工人可以維修受損的建築物。
Worker.abilities.BuildAbi.name	建造祭壇
Worker.abilities.BuildAbi.text	工人可以在為佔用的異域礦床建造新祭壇。
	
// BUFFS //////////////////////////////////////////////////////////////////////	
	
AlienEgg.SizzleAura.effect.name	熱爆
AlienEgg.SizzleAura.effect.text	此單位受附近異形蛋體的熱爆而變弱。
AlienEgg.weapon.effect.name	酸液噴發
AlienEgg.weapon.effect.text	此單位的裝甲受到酸液噴發而變弱。
AssaultBotAbilities.Rocket.effect.name	降低傷害
AssaultBotAbilities.Rocket.effect.text	此單位的效力受震盪火箭而變弱。
BigOne.abilities.VenomousBiteAbi.effect.name	毒素
BigOne.abilities.VenomousBiteAbi.effect.text	此單位受毒液攻擊而受傷害。
BigOne.abilities.VenomShowerAbi.effect.name	毒素
BigOne.abilities.VenomShowerAbi.effect.text	此單位受毒液攻擊而受傷害。
BigOne.ParalyzingFieldAura.effect.name	遲緩毒素
BigOne.ParalyzingFieldAura.effect.text	此單位受麻痺性毒液而變得遲緩。
Brute.abilities.GrowlAbi.effect.name	咆哮
Brute.abilities.GrowlAbi.effect.text	此單位受到兇獸威脅而無法攻擊其他人。
Brute.abilities.IgniteOnHitAbi.effect.name	激動
Brute.abilities.IgniteOnHitAbi.effect.text	此單位處於一種可以提升其效力的特殊狀態。
Brute.abilities.IgniteOnKillAbi.effect.name	激動
Brute.abilities.IgniteOnKillAbi.effect.text	此單位處於一種可以提升其效力的特殊狀態。
ChainShotAbi.effect.name	連鎖射擊
ChainShotAbi.effect.text	此單位受到連鎖射擊承受傷害。
ChillSpell.effect.name	寒氣
ChillSpell.effect.text	此單位受到術士的攻擊變得遲緩。
ConfuseAction.spell.effect.effect.name	混亂
ConfuseAction.spell.effect.effect.text	貴族指揮官的裝甲在混亂戰法期間增加了。
CorruptionAction.spell.effect.name	腐化
CorruptionAction.spell.effect.text	此單位被腐化咒語攻擊承受毒素傷害
DarkWind.FireLashHit.IncinerateAura.effect.name	焚化
DarkWind.FireLashHit.IncinerateAura.effect.text	此單位被附近敵人神殿造成的閃電攻擊承受火焰傷害。
DominatorDimensionChainAction.spell.effect.effect.name	次元鎖鍊
DominatorDimensionChainAction.spell.effect.effect.text	此單位被所在次元鎖鍊中無法移動
EnfeebleAbi.effect.name	虛弱
EnfeebleAbi.effect.text	此單位受到迅變者攻擊而變弱。
ExposeTargetAbi.effect.name	揭露目標
ExposeTargetAbi.effect.text	此端次的護甲被刺客攻擊而變弱。
FeedAction.spell.effect.caster_effect_on_start.name	飲命
FeedAction.spell.effect.caster_effect_on_start.text	此單位被飲命影響獲得治療。
FeedAction.spell.effect.name	飲命
FeedAction.spell.effect.text	此單位被飲命影響承受傷害。
FrostWaveAction.spell.effect.name	寒氣
FrostWaveAction.spell.effect.text	此單位受到術士的攻擊變得遲緩。
Guardian.FortifyAura.effect.name	強固
Guardian.FortifyAura.effect.text	此單位的裝甲受附近守護者強固靈光影響而強化。
Harvester.abilities.ImminenceAbi.effect.name	緊迫
Harvester.abilities.ImminenceAbi.effect.text	此單位受到收割者威脅無法攻擊其他人。
Harvester.ParalyzingFieldAura.effect.name	麻痺力場
Harvester.ParalyzingFieldAura.effect.text	此單位受到麻痺力場而遲緩。
Hatchling.abilities.ThreatenAbi.effect.name	恐嚇
Hatchling.abilities.ThreatenAbi.effect.text	此單位受到孵化體威脅而無法攻擊其他人。
HowlArmor.name	嗥叫裝甲
HowlArmor.text	此單位處於護甲增加的特殊狀態。
HowlFear.name	嗥叫恐懼
HowlFear.text	此單位受到恐懼侵襲而無法執行命令。
HowlHeal.name	嗥叫治療
HowlHeal.text	此單位處於提高生命值恢復的特殊狀態。
IncinerateSpot.IncinerateAura.effect.name	焚化
IncinerateSpot.IncinerateAura.effect.text	此單位被焚化咒語攻擊而成受傷害。
InjectAction.effect.name	注射
InjectAction.effect.text	貴族指揮官在注射藥物的影響下恢復他的生命值。
JurranAssassin.weapon.alt_projectile.effect.name	毒素
JurranAssassin.weapon.alt_projectile.effect.text	此單位受毒液攻擊而受傷害。
M33Breeder.CorruptionFieldAura.effect.name	腐化力場
M33Breeder.CorruptionFieldAura.effect.text	此單位受腐化力場影響而中毒。
M33Breeder.SuppressionFieldAura.effect.name	壓制力場
M33Breeder.SuppressionFieldAura.effect.text	此單位受壓制力場影響而遲緩。
MarkOfChaosAction.effect.name	混沌記號
MarkOfChaosAction.effect.text	此單位受混沌記號影響而成受傷害。
MutantsThunder.ThunderSlowAura.effect.name	閃電風暴遲滯
MutantsThunder.ThunderSlowAura.effect.text	此單位受閃電風暴影響而遲緩
Overseer.ChargingFieldAura.effect.name	充能力場
Overseer.ChargingFieldAura.effect.text	此單位的能量被充能力場給補充
Portal.CorruptionFieldAura.effect.name	腐化力場
Portal.CorruptionFieldAura.effect.text	此單位受腐化力場影響而中毒。
Portal.SuppressionFieldAura.effect.name	壓制力場
Portal.SuppressionFieldAura.effect.text	此單位受壓制力場影響而遲緩。
S_fear.name	恐懼
S_fear.text	此單位受到恐懼侵襲而無法執行命令。
S_freeze.name	冰凍
S_freeze.text	此單位被冰凍暫時無法做任何事。
S_madden.name	瘋狂
S_madden.text	此段陷入瘋狂無法區分敵友。
S_stun.name	震懾
S_stun.text	此單位被震懾暫時無法做任何事。
SalingAssassin.weapon.alt_projectile.effect.name	毒素
SalingAssassin.weapon.alt_projectile.effect.text	此單位受毒液攻擊而受傷害。
Shrine.SpiritTrapAura.effect.name	精神汲取
Shrine.SpiritTrapAura.effect.text	此單位受附近神殿的精神穿刺靈光影響恢復生命值。
SpittingScorpion.abilities.VenomousBiteAbi.effect.name	毒素
SpittingScorpion.abilities.VenomousBiteAbi.effect.text	此單位受毒液攻擊而受傷害。
StoneGhost.UnholyPowerAura.effect.name	邪惡之力
StoneGhost.UnholyPowerAura.effect.text	此單位的能量受附近石鬼而補充。
VoiceofCommandAction.effect.name	掃射火焰
VoiceofCommandAction.effect.text	此單位的攻擊效力受到附近判官強化。
Temple.SpiritSanctumAura.effect.name	精神聖所
Temple.SpiritSanctumAura.effect.text	此單位的生命點數及能量受附近神殿的精神聖所影響而恢復。
TrackAction.spell.effect.name	毒素
TrackAction.spell.effect.text	此單位受毒液攻擊而受傷害。
Trisat.frenzy.effect.name	狂熱
Trisat.frenzy.effect.text	此單位陷入狂熱。他的裝甲及傷害點數增加。
Trisat.ParalyzingFieldAura.effect.name	麻痺力場
Trisat.ParalyzingFieldAura.effect.text	此單位受到麻痺力場而遲緩。
VarunAssassin.weapon.alt_projectile.effect.name	毒素
VarunAssassin.weapon.alt_projectile.effect.text	此單位受毒液攻擊而受傷害。
Vasilii.weapon.projectile.effect.effect.name	毒素
Vasilii.weapon.projectile.effect.effect.text	此單位受毒液攻擊而受傷害。
VenomousScorpion.abilities.VenomousBiteAbi.effect.name	毒素
VenomousScorpion.abilities.VenomousBiteAbi.effect.text	此單位受毒液攻擊而受傷害。
VenomousScorpion.ParalyzingFieldAura.effect.name	遲緩毒素
VenomousScorpion.ParalyzingFieldAura.effect.text	此單位受麻痺性毒液而變得遲緩。
E_PlaguedCorrosion.name	瘟疫腐化
E_PlaguedCorrosion.text	此單位被治療時減少[stat:healing_taken_debuff_amount]%生命點數獲得。
LavaTrap.IncinerateAura.effect.name	焚化
LavaTrap.IncinerateAura.effect.text	此單位承受地面熔化點的傷害。
QueenProtector.abilities.Taunt.effect.effect.name	混亂
QueenProtector.abilities.Taunt.effect.effect.text	此單位受到皇后保衛者的威脅而無法攻擊其他人。
BigOne.abilities.VenomShowerAbi.projectile.secondary.projectile.effect.effect.name	毒素
BigOne.abilities.VenomShowerAbi.projectile.secondary.projectile.effect.effect.text	此單位受毒液攻擊而受傷害。
Kai_Rider.frenzy.effect.name	狂熱
Kai_Rider.frenzy.effect.text	此單位陷入狂熱，致命一擊的機率增加。
CPCorruptedBody.name	腐化肉體
CPCorruptedBody.text	此單位受邪惡力量影響而狀態增加。
CPCorruptedMind.name	腐化心靈
CPCorruptedMind.text	此彎為心靈被腐化，迫使他為敵人戰鬥。
AncientSmith.abilities.ConfuseAbi.effect.effect.name	混亂
AncientSmith.abilities.ConfuseAbi.effect.effect.text	遠古史密斯的裝甲在混亂戰法期間增加。
AncientSmith.AncientSmithBerserkAura.effect.name	狂暴
AncientSmith.AncientSmithBerserkAura.effect.text	此單位受到附近遠古史密斯的狂暴靈光影響傷害力增加。
AncientSmithCloneEast.abilities.ConfuseAbi.effect.effect.name	混亂
AncientSmithCloneEast.abilities.ConfuseAbi.effect.effect.text	遠古史密斯的裝甲在混亂戰法期間增加。
AncientSmithCloneWest.abilities.ConfuseAbi.effect.effect.name	混亂
AncientSmithCloneWest.abilities.ConfuseAbi.effect.effect.text	此單位被遠古史密斯威脅而無法攻擊其他人。
AncientSmithMinion.abilities.ConfuseAbi.effect.effect.name	混亂
AncientSmithMinion.abilities.ConfuseAbi.effect.effect.text	遠古史密斯的裝甲在混亂戰法期間增加。
AncientSmithMinion.AncientSmithFortifyAura.effect.name	強固
AncientSmithMinion.AncientSmithFortifyAura.effect.text	此單位的裝甲受到附近遠古史密斯的強固靈光影響而強化。
RenegadeManipulator.abilities.EnrageAbi.effect.name	激怒
RenegadeManipulator.abilities.EnrageAbi.effect.text	此單位受到友好的背叛操弄者的影響而狀態增強。
RenegadeDominator.abilities.DimensionChainAbi.effect.effect.name	次元鎖鍊
RenegadeDominator.abilities.DimensionChainAbi.effect.effect.text	此單位被所在次元鎖鍊中無法移動
RenegadeHarvester.abilities.EnsnareAbi.projectile.effect.name	獵網
RenegadeHarvester.abilities.EnsnareAbi.projectile.effect.text	此單位被困在獵網之中無法動彈。
E_bt_shield.name	特殊防禦
E_bt_shield.text	此單位被賦予特殊防衛能力。
E_bt_weapon.name	特殊進攻
E_bt_weapon.text	此單位被賦予特殊進攻能力。
